"Interval start","All","Master","Slave 1"
556.3,0,0,0
556.4,0,0,0
556.5,0,0,0
556.6,0,0,0
556.7,0,0,0
556.8,0,0,0
556.9,0,0,0
557,0,0,0
557.1,0,0,0
557.2,0,0,0
557.3,5534,0,755
557.4,225455,155946,12617
557.5,186451,82361,18222
557.6,124258,80726,7626
557.7,19185,13273,613
557.8,0,0,0
557.9,0,0,0
558,0,0,0
558.1,0,0,0
558.2,0,0,0
558.3,0,0,0
558.4,0,0,0
558.5,0,0,0
558.6,0,0,0
558.7,0,0,0
558.8,0,0,0
558.9,0,0,0
559,0,0,0
559.1,0,0,0
559.2,0,0,0
559.3,0,0,0
559.4,0,0,0
559.5,0,0,0
559.6,0,0,0
559.7,0,0,0
559.8,0,0,0
559.9,0,0,0
560,0,0,0
560.1,0,0,0
560.2,0,0,0
560.3,0,0,0
560.4,0,0,0
560.5,0,0,0
560.6,0,0,0
560.7,0,0,0
560.8,0,0,0
560.9,0,0,0
561,0,0,0
561.1,0,0,0
561.2,0,0,0
561.3,1536,0,216
561.4,154624,88019,11500
561.5,167716,112060,10963
561.6,218979,118632,17386
561.7,20942,14356,613
561.8,0,0,0
561.9,0,0,0
562,0,0,0
562.1,0,0,0
562.2,0,0,0
562.3,0,0,0
562.4,0,0,0
562.5,0,0,0
562.6,0,0,0
562.7,0,0,0
562.8,0,0,0
562.9,0,0,0
563,0,0,0
563.1,0,0,0
563.2,0,0,0
563.3,0,0,0
563.4,0,0,0
563.5,0,0,0
563.6,0,0,0
563.7,0,0,0
563.8,0,0,0
563.9,0,0,0
564,0,0,0
564.1,0,0,0
564.2,0,0,0
564.3,0,0,0
564.4,0,0,0
564.5,0,0,0
564.6,0,0,0
564.7,0,0,0
564.8,0,0,0
564.9,0,0,0
565,0,0,0
565.1,0,0,0
565.2,0,0,0
565.3,0,0,0
565.4,0,0,0
565.5,0,0,0
565.6,0,0,0
565.7,0,0,0
565.8,0,0,0
565.9,0,0,0
566,0,0,0
566.1,0,0,0
566.2,0,0,0
566.3,0,0,0
566.4,0,0,0
566.5,0,0,0
566.6,0,0,0
566.7,0,0,0
566.8,0,0,0
566.9,0,0,0
567,0,0,0
567.1,0,0,0
567.2,0,0,0
567.3,0,0,0
567.4,281060,188140,16635
567.5,243810,118392,21506
567.6,34576,25301,1771
567.7,0,0,0
567.8,0,0,0
567.9,0,0,0
568,0,0,0
568.1,0,0,0
568.2,0,0,0
568.3,0,0,0
568.4,0,0,0
568.5,0,0,0
568.6,0,0,0
568.7,0,0,0
568.8,0,0,0
568.9,0,0,0
569,0,0,0
569.1,0,0,0
569.2,0,0,0
569.3,0,0,0
569.4,0,0,0
569.5,0,0,0
569.6,0,0,0
569.7,0,0,0
569.8,0,0,0
569.9,0,0,0
570,0,0,0
570.1,0,0,0
570.2,0,0,0
570.3,0,0,0
570.4,0,0,0
570.5,0,0,0
570.6,0,0,0
570.7,0,0,0
570.8,0,0,0
570.9,0,0,0
571,0,0,0
571.1,0,0,0
571.2,0,0,0
571.3,0,0,0
571.4,0,0,0
571.5,0,0,0
571.6,0,0,0
571.7,0,0,0
571.8,0,0,0
571.9,0,0,0
572,0,0,0
572.1,0,0,0
572.2,0,0,0
572.3,0,0,0
572.4,201338,124368,13252
572.5,250788,143557,18249
572.6,109363,63016,8428
572.7,0,0,0
572.8,0,0,0
572.9,0,0,0
573,0,0,0
573.1,0,0,0
573.2,0,0,0
573.3,0,0,0
573.4,0,0,0
573.5,0,0,0
573.6,0,0,0
573.7,0,0,0
573.8,0,0,0
573.9,0,0,0
574,0,0,0
574.1,0,0,0
574.2,0,0,0
574.3,0,0,0
574.4,0,0,0
574.5,0,0,0
574.6,0,0,0
574.7,0,0,0
574.8,0,0,0
574.9,0,0,0
575,0,0,0
575.1,0,0,0
575.2,0,0,0
575.3,0,0,0
575.4,0,0,0
575.5,0,0,0
575.6,0,0,0
575.7,0,0,0
575.8,0,0,0
575.9,0,0,0
576,0,0,0
576.1,0,0,0
576.2,0,0,0
576.3,0,0,0
576.4,0,0,0
576.5,0,0,0
576.6,0,0,0
576.7,0,0,0
576.8,0,0,0
576.9,0,0,0
577,0,0,0
577.1,0,0,0
577.2,0,0,0
577.3,0,0,0
577.4,280360,187164,17365
577.5,256419,127643,21779
577.6,24121,17197,1224
577.7,0,0,0
577.8,0,0,0
577.9,0,0,0
578,0,0,0
578.1,0,0,0
578.2,0,0,0
578.3,0,0,0
578.4,0,0,0
578.5,0,0,0
578.6,0,0,0
578.7,0,0,0
578.8,0,0,0
578.9,0,0,0
579,0,0,0
579.1,0,0,0
579.2,0,0,0
579.3,0,0,0
579.4,0,0,0
579.5,0,0,0
579.6,0,0,0
579.7,0,0,0
579.8,0,0,0
579.9,0,0,0
580,0,0,0
580.1,0,0,0
580.2,0,0,0
580.3,0,0,0
580.4,0,0,0
580.5,0,0,0
580.6,0,0,0
580.7,0,0,0
580.8,0,0,0
580.9,0,0,0
581,0,0,0
581.1,0,0,0
581.2,0,0,0
581.3,0,0,0
581.4,0,0,0
581.5,0,0,0
581.6,0,0,0
581.7,0,0,0
581.8,0,0,0
581.9,0,0,0
582,0,0,0
582.1,0,0,0
582.2,0,0,0
582.3,0,0,0
582.4,0,0,0
582.5,0,0,0
582.6,0,0,0
582.7,0,0,0
582.8,0,0,0
582.9,0,0,0
583,0,0,0
583.1,0,0,0
583.2,0,0,0
583.3,0,0,0
583.4,197860,120950,13764
583.5,131912,82685,9243
583.6,111896,56092,8740
583.7,106743,62434,7411
583.8,17187,12014,1224
583.9,0,0,0
584,0,0,0
584.1,0,0,0
584.2,0,0,0
584.3,0,0,0
584.4,0,0,0
584.5,0,0,0
584.6,0,0,0
584.7,0,0,0
584.8,0,0,0
584.9,0,0,0
585,0,0,0
585.1,0,0,0
585.2,0,0,0
585.3,0,0,0
585.4,0,0,0
585.5,0,0,0
585.6,0,0,0
585.7,0,0,0
585.8,0,0,0
585.9,0,0,0
586,0,0,0
586.1,0,0,0
586.2,0,0,0
586.3,0,0,0
586.4,0,0,0
586.5,0,0,0
586.6,0,0,0
586.7,0,0,0
586.8,0,0,0
586.9,0,0,0
587,0,0,0
587.1,0,0,0
587.2,0,0,0
587.3,0,0,0
587.4,209745,133868,13058
587.5,264168,138279,22245
587.6,86530,60012,4637
587.7,0,0,0
587.8,0,0,0
587.9,0,0,0
588,0,0,0
588.1,0,0,0
588.2,0,0,0
588.3,0,0,0
588.4,0,0,0
588.5,0,0,0
588.6,0,0,0
588.7,0,0,0
588.8,0,0,0
588.9,0,0,0
589,0,0,0
589.1,0,0,0
589.2,0,0,0
589.3,0,0,0
589.4,0,0,0
589.5,0,0,0
589.6,0,0,0
589.7,0,0,0
589.8,0,0,0
589.9,0,0,0
590,0,0,0
590.1,0,0,0
590.2,0,0,0
590.3,0,0,0
590.4,278198,180996,16858
590.5,279049,148066,23149
590.6,0,0,0
590.7,0,0,0
590.8,0,0,0
590.9,0,0,0
591,0,0,0
591.1,0,0,0
591.2,0,0,0
591.3,0,0,0
591.4,0,0,0
591.5,0,0,0
591.6,0,0,0
591.7,0,0,0
591.8,0,0,0
591.9,0,0,0
592,0,0,0
592.1,0,0,0
592.2,0,0,0
592.3,0,0,0
592.4,0,0,0
592.5,0,0,0
592.6,0,0,0
592.7,0,0,0
592.8,0,0,0
592.9,0,0,0
593,0,0,0
593.1,0,0,0
593.2,0,0,0
593.3,0,0,0
593.4,0,0,0
593.5,0,0,0
593.6,0,0,0
593.7,0,0,0
593.8,0,0,0
593.9,0,0,0
594,0,0,0
594.1,0,0,0
594.2,0,0,0
594.3,0,0,0
594.4,0,0,0
594.5,0,0,0
594.6,0,0,0
594.7,0,0,0
594.8,0,0,0
594.9,0,0,0
595,0,0,0
595.1,0,0,0
595.2,0,0,0
595.3,0,0,0
595.4,0,0,0
595.5,0,0,0
595.6,0,0,0
595.7,0,0,0
595.8,0,0,0
595.9,0,0,0
596,0,0,0
596.1,0,0,0
596.2,0,0,0
596.3,0,0,0
596.4,266214,181291,14805
596.5,291179,149289,24300
596.6,512,0,128
596.7,0,0,0
596.8,0,0,0
596.9,0,0,0
597,0,0,0
597.1,0,0,0
597.2,0,0,0
597.3,0,0,0
597.4,0,0,0
597.5,0,0,0
597.6,0,0,0
597.7,0,0,0
597.8,0,0,0
597.9,0,0,0
598,0,0,0
598.1,0,0,0
598.2,0,0,0
598.3,0,0,0
598.4,0,0,0
598.5,0,0,0
598.6,0,0,0
598.7,0,0,0
598.8,0,0,0
598.9,0,0,0
599,0,0,0
599.1,0,0,0
599.2,0,0,0
599.3,0,0,0
599.4,0,0,0
599.5,0,0,0
599.6,0,0,0
599.7,0,0,0
599.8,0,0,0
599.9,0,0,0
600,0,0,0
600.1,0,0,0
600.2,0,0,0
600.3,0,0,0
600.4,116899,73691,8515
600.5,153638,110808,6249
600.6,150346,55369,16418
600.7,143008,93822,8443
600.8,0,0,0
600.9,0,0,0
601,0,0,0
601.1,0,0,0
601.2,0,0,0
601.3,0,0,0
601.4,0,0,0
601.5,0,0,0
601.6,0,0,0
601.7,0,0,0
601.8,0,0,0
601.9,0,0,0
602,0,0,0
602.1,0,0,0
602.2,0,0,0
602.3,0,0,0
602.4,0,0,0
602.5,0,0,0
602.6,0,0,0
602.7,0,0,0
602.8,0,0,0
602.9,0,0,0
603,0,0,0
603.1,0,0,0
603.2,0,0,0
603.3,0,0,0
603.4,211061,135100,13061
603.5,271681,145431,22276
603.6,79539,52127,4398
603.7,0,0,0
603.8,0,0,0
603.9,0,0,0
604,0,0,0
604.1,0,0,0
604.2,0,0,0
604.3,0,0,0
604.4,0,0,0
604.5,0,0,0
604.6,0,0,0
604.7,0,0,0
604.8,0,0,0
604.9,0,0,0
605,0,0,0
605.1,0,0,0
605.2,0,0,0
605.3,0,0,0
605.4,0,0,0
605.5,0,0,0
605.6,0,0,0
605.7,0,0,0
605.8,0,0,0
605.9,0,0,0
606,0,0,0
606.1,0,0,0
606.2,0,0,0
606.3,0,0,0
606.4,208390,132064,13763
606.5,292733,154800,24005
606.6,60560,44217,2993
606.7,0,0,0
606.8,0,0,0
606.9,0,0,0
607,0,0,0
607.1,0,0,0
607.2,0,0,0
607.3,0,0,0
607.4,0,0,0
607.5,0,0,0
607.6,0,0,0
607.7,0,0,0
607.8,0,0,0
607.9,0,0,0
608,0,0,0
608.1,0,0,0
608.2,0,0,0
608.3,0,0,0
608.4,0,0,0
608.5,0,0,0
608.6,0,0,0
608.7,0,0,0
608.8,0,0,0
608.9,0,0,0
609,0,0,0
609.1,0,0,0
609.2,0,0,0
609.3,0,0,0
609.4,0,0,0
609.5,0,0,0
609.6,0,0,0
609.7,0,0,0
609.8,0,0,0
609.9,0,0,0
610,0,0,0
610.1,0,0,0
610.2,0,0,0
610.3,0,0,0
610.4,270026,182659,17006
610.5,287971,146117,23565
610.6,0,0,0
610.7,0,0,0
610.8,0,0,0
610.9,0,0,0
611,0,0,0
611.1,0,0,0
611.2,0,0,0
611.3,0,0,0
611.4,0,0,0
611.5,0,0,0
611.6,0,0,0
611.7,0,0,0
611.8,0,0,0
611.9,0,0,0
612,0,0,0
612.1,0,0,0
612.2,0,0,0
612.3,0,0,0
612.4,0,0,0
612.5,0,0,0
612.6,0,0,0
612.7,0,0,0
612.8,0,0,0
612.9,0,0,0
613,0,0,0
613.1,0,0,0
613.2,0,0,0
613.3,0,0,0
613.4,0,0,0
613.5,0,0,0
613.6,0,0,0
613.7,0,0,0
613.8,0,0,0
613.9,0,0,0
614,0,0,0
614.1,0,0,0
614.2,0,0,0
614.3,0,0,0
614.4,171669,98468,12245
614.5,221333,131156,16814
614.6,169263,103470,10866
614.7,0,0,0
614.8,0,0,0
614.9,0,0,0
615,0,0,0
615.1,0,0,0
615.2,0,0,0
615.3,0,0,0
615.4,0,0,0
615.5,0,0,0
615.6,0,0,0
615.7,0,0,0
615.8,0,0,0
615.9,0,0,0
616,0,0,0
616.1,0,0,0
616.2,0,0,0
616.3,0,0,0
616.4,0,0,0
616.5,0,0,0
616.6,0,0,0
616.7,0,0,0
616.8,0,0,0
616.9,0,0,0
617,0,0,0
617.1,0,0,0
617.2,0,0,0
617.3,0,0,0
617.4,0,0,0
617.5,0,0,0
617.6,0,0,0
617.7,0,0,0
617.8,0,0,0
617.9,0,0,0
618,0,0,0
618.1,0,0,0
618.2,0,0,0
618.3,0,0,0
618.4,0,0,0
618.5,0,0,0
618.6,0,0,0
618.7,0,0,0
618.8,0,0,0
618.9,0,0,0
619,0,0,0
619.1,0,0,0
619.2,0,0,0
619.3,0,0,0
619.4,0,0,0
619.5,0,0,0
619.6,0,0,0
619.7,0,0,0
619.8,0,0,0
619.9,0,0,0
620,0,0,0
620.1,0,0,0
620.2,0,0,0
620.3,0,0,0
620.4,249768,167666,16489
620.5,264694,131294,21516
620.6,46183,33436,1980
620.7,0,0,0
620.8,0,0,0
620.9,0,0,0
621,0,0,0
621.1,0,0,0
621.2,0,0,0
621.3,0,0,0
621.4,0,0,0
621.5,0,0,0
621.6,0,0,0
621.7,0,0,0
621.8,0,0,0
621.9,0,0,0
622,0,0,0
622.1,0,0,0
622.2,0,0,0
622.3,0,0,0
622.4,0,0,0
622.5,0,0,0
622.6,0,0,0
622.7,0,0,0
622.8,0,0,0
622.9,0,0,0
623,0,0,0
623.1,0,0,0
623.2,0,0,0
623.3,0,0,0
623.4,0,0,0
623.5,0,0,0
623.6,0,0,0
623.7,0,0,0
623.8,0,0,0
623.9,0,0,0
624,0,0,0
624.1,0,0,0
624.2,0,0,0
624.3,0,0,0
624.4,257792,178922,14032
624.5,300412,150765,25751
624.6,0,0,0
624.7,0,0,0
624.8,0,0,0
624.9,0,0,0
625,0,0,0
625.1,0,0,0
625.2,0,0,0
625.3,0,0,0
625.4,0,0,0
625.5,0,0,0
625.6,0,0,0
625.7,0,0,0
625.8,0,0,0
625.9,0,0,0
626,0,0,0
626.1,0,0,0
626.2,0,0,0
626.3,0,0,0
626.4,0,0,0
626.5,0,0,0
626.6,0,0,0
626.7,0,0,0
626.8,0,0,0
626.9,0,0,0
627,0,0,0
627.1,0,0,0
627.2,0,0,0
627.3,0,0,0
627.4,229658,154412,12997
627.5,285123,144335,24569
627.6,42873,31090,2044
627.7,0,0,0
627.8,0,0,0
627.9,0,0,0
628,0,0,0
628.1,0,0,0
628.2,0,0,0
628.3,0,0,0
628.4,0,0,0
628.5,0,0,0
628.6,0,0,0
628.7,0,0,0
628.8,0,0,0
628.9,0,0,0
629,0,0,0
629.1,0,0,0
629.2,0,0,0
629.3,0,0,0
629.4,0,0,0
629.5,0,0,0
629.6,0,0,0
629.7,0,0,0
629.8,0,0,0
629.9,0,0,0
630,0,0,0
630.1,0,0,0
630.2,0,0,0
630.3,0,0,0
630.4,0,0,0
630.5,0,0,0
630.6,0,0,0
630.7,0,0,0
630.8,0,0,0
630.9,0,0,0
631,0,0,0
631.1,0,0,0
631.2,0,0,0
631.3,0,0,0
631.4,0,0,0
631.5,0,0,0
631.6,0,0,0
631.7,0,0,0
631.8,0,0,0
631.9,0,0,0
632,0,0,0
632.1,0,0,0
632.2,0,0,0
632.3,0,0,0
632.4,0,0,0
632.5,0,0,0
632.6,0,0,0
632.7,0,0,0
632.8,0,0,0
632.9,0,0,0
633,0,0,0
633.1,0,0,0
633.2,0,0,0
633.3,0,0,0
633.4,235865,159958,13618
633.5,269438,138609,23083
633.6,55673,33950,3479
633.7,0,0,0
633.8,0,0,0
633.9,0,0,0
634,0,0,0
634.1,0,0,0
634.2,0,0,0
634.3,0,0,0
634.4,0,0,0
634.5,0,0,0
634.6,0,0,0
634.7,0,0,0
634.8,0,0,0
634.9,0,0,0
635,0,0,0
635.1,0,0,0
635.2,0,0,0
635.3,0,0,0
635.4,0,0,0
635.5,0,0,0
635.6,0,0,0
635.7,0,0,0
635.8,0,0,0
635.9,0,0,0
636,0,0,0
636.1,0,0,0
636.2,0,0,0
636.3,0,0,0
636.4,0,0,0
636.5,0,0,0
636.6,0,0,0
636.7,0,0,0
636.8,0,0,0
636.9,0,0,0
637,0,0,0
637.1,0,0,0
637.2,0,0,0
637.3,0,0,0
637.4,137500,80290,9538
637.5,210210,132103,13978
637.6,214663,120692,16538
637.7,0,0,0
637.8,0,0,0
637.9,0,0,0
638,0,0,0
638.1,0,0,0
638.2,0,0,0
638.3,0,0,0
638.4,0,0,0
638.5,0,0,0
638.6,0,0,0
638.7,0,0,0
638.8,0,0,0
638.9,0,0,0
639,0,0,0
639.1,0,0,0
639.2,0,0,0
639.3,0,0,0
639.4,0,0,0
639.5,0,0,0
639.6,0,0,0
639.7,0,0,0
639.8,0,0,0
639.9,0,0,0
640,0,0,0
640.1,0,0,0
640.2,0,0,0
640.3,0,0,0
640.4,173122,99687,12249
640.5,225214,130693,15000
640.6,163897,101538,12307
640.7,0,0,0
640.8,0,0,0
640.9,0,0,0
641,0,0,0
641.1,0,0,0
641.2,0,0,0
641.3,0,0,0
641.4,0,0,0
641.5,0,0,0
641.6,0,0,0
641.7,0,0,0
641.8,0,0,0
641.9,0,0,0
642,0,0,0
642.1,0,0,0
642.2,0,0,0
642.3,0,0,0
642.4,0,0,0
642.5,0,0,0
642.6,0,0,0
642.7,0,0,0
642.8,0,0,0
642.9,0,0,0
643,0,0,0
643.1,0,0,0
643.2,0,0,0
643.3,0,0,0
643.4,0,0,0
643.5,0,0,0
643.6,0,0,0
643.7,0,0,0
643.8,0,0,0
643.9,0,0,0
644,0,0,0
644.1,0,0,0
644.2,0,0,0
644.3,0,0,0
644.4,0,0,0
644.5,0,0,0
644.6,0,0,0
644.7,0,0,0
644.8,0,0,0
644.9,0,0,0
645,0,0,0
645.1,0,0,0
645.2,0,0,0
645.3,0,0,0
645.4,212370,137321,13251
645.5,216204,109641,18237
645.6,132632,85239,8247
645.7,0,0,0
645.8,0,0,0
645.9,0,0,0
646,0,0,0
646.1,0,0,0
646.2,0,0,0
646.3,0,0,0
646.4,0,0,0
646.5,0,0,0
646.6,0,0,0
646.7,0,0,0
646.8,0,0,0
646.9,0,0,0
647,0,0,0
647.1,0,0,0
647.2,0,0,0
647.3,0,0,0
647.4,0,0,0
647.5,0,0,0
647.6,0,0,0
647.7,0,0,0
647.8,0,0,0
647.9,0,0,0
648,0,0,0
648.1,0,0,0
648.2,0,0,0
648.3,0,0,0
648.4,0,0,0
648.5,0,0,0
648.6,0,0,0
648.7,0,0,0
648.8,0,0,0
648.9,0,0,0
649,0,0,0
649.1,0,0,0
649.2,0,0,0
649.3,0,0,0
649.4,220656,144812,13126
649.5,315706,168640,25136
649.6,22001,15589,1480
649.7,0,0,0
649.8,145,0,0
649.9,0,0,0
650,0,0,0
650.1,0,0,0
650.2,0,0,0
650.3,0,0,0
650.4,0,0,0
650.5,0,0,0
650.6,0,0,0
650.7,0,0,0
650.8,0,0,0
650.9,0,0,0
651,0,0,0
651.1,0,0,0
651.2,0,0,0
651.3,0,0,0
651.4,0,0,0
651.5,0,0,0
651.6,0,0,0
651.7,0,0,0
651.8,0,0,0
651.9,0,0,0
652,0,0,0
652.1,0,0,0
652.2,0,0,0
652.3,0,0,0
652.4,170767,98653,11670
652.5,251198,142623,19563
652.6,139716,90249,8239
652.7,0,0,0
652.8,0,0,0
652.9,0,0,0
653,0,0,0
653.1,0,0,0
653.2,0,0,0
653.3,0,0,0
653.4,0,0,0
653.5,0,0,0
653.6,0,0,0
653.7,0,0,0
653.8,0,0,0
653.9,0,0,0
654,0,0,0
654.1,0,0,0
654.2,0,0,0
654.3,0,0,0
654.4,0,0,0
654.5,0,0,0
654.6,0,0,0
654.7,0,0,0
654.8,0,0,0
654.9,0,0,0
655,0,0,0
655.1,0,0,0
655.2,0,0,0
655.3,0,0,0
655.4,0,0,0
655.5,0,0,0
655.6,0,0,0
655.7,0,0,0
655.8,0,0,0
655.9,0,0,0
656,0,0,0
656.1,0,0,0
656.2,0,0,0
656.3,0,0,0
656.4,0,0,0
656.5,0,0,0
656.6,0,0,0
656.7,0,0,0
656.8,0,0,0
656.9,0,0,0
657,0,0,0
657.1,0,0,0
657.2,0,0,0
657.3,0,0,0
657.4,121288,74833,8087
657.5,85512,55096,5293
657.6,150031,85409,12808
657.7,146887,73778,11069
657.8,62441,45429,2881
657.9,0,0,0
658,0,0,0
658.1,0,0,0
658.2,0,0,0
658.3,0,0,0
658.4,0,0,0
658.5,0,0,0
658.6,0,0,0
658.7,0,0,0
658.8,0,0,0
658.9,0,0,0
659,0,0,0
659.1,0,0,0
659.2,0,0,0
659.3,0,0,0
659.4,0,0,0
659.5,0,0,0
659.6,0,0,0
659.7,0,0,0
659.8,0,0,0
659.9,0,0,0
660,0,0,0
660.1,0,0,0
660.2,0,0,0
660.3,0,0,0
660.4,175216,101992,12461
660.5,304844,174778,23291
660.6,77725,52659,4228
660.7,0,0,0
660.8,0,0,0
660.9,0,0,0
661,0,0,0
661.1,0,0,0
661.2,0,0,0
661.3,0,0,0
661.4,0,0,0
661.5,0,0,0
661.6,0,0,0
661.7,0,0,0
661.8,0,0,0
661.9,0,0,0
662,0,0,0
662.1,0,0,0
662.2,0,0,0
662.3,0,0,0
662.4,0,0,0
662.5,0,0,0
662.6,0,0,0
662.7,0,0,0
662.8,0,0,0
662.9,0,0,0
663,0,0,0
663.1,0,0,0
663.2,0,0,0
663.3,0,0,0
663.4,0,0,0
663.5,0,0,0
663.6,0,0,0
663.7,0,0,0
663.8,0,0,0
663.9,0,0,0
664,0,0,0
664.1,0,0,0
664.2,0,0,0
664.3,0,0,0
664.4,0,0,0
664.5,0,0,0
664.6,0,0,0
664.7,0,0,0
664.8,0,0,0
664.9,0,0,0
665,0,0,0
665.1,0,0,0
665.2,0,0,0
665.3,0,0,0
665.4,0,0,0
665.5,0,0,0
665.6,0,0,0
665.7,0,0,0
665.8,0,0,0
665.9,0,0,0
666,0,0,0
666.1,0,0,0
666.2,0,0,0
666.3,0,0,0
666.4,200647,124751,13188
666.5,291822,163210,23055
666.6,65075,41510,3876
666.7,0,0,0
666.8,0,0,0
666.9,0,0,0
667,0,0,0
667.1,0,0,0
667.2,0,0,0
667.3,0,0,0
667.4,0,0,0
667.5,0,0,0
667.6,0,0,0
667.7,0,0,0
667.8,0,0,0
667.9,0,0,0
668,0,0,0
668.1,0,0,0
668.2,0,0,0
668.3,0,0,0
668.4,0,0,0
668.5,0,0,0
668.6,0,0,0
668.7,0,0,0
668.8,0,0,0
668.9,0,0,0
669,0,0,0
669.1,0,0,0
669.2,0,0,0
669.3,0,0,0
669.4,0,0,0
669.5,0,0,0
669.6,0,0,0
669.7,0,0,0
669.8,0,0,0
669.9,0,0,0
670,0,0,0
670.1,0,0,0
670.2,0,0,0
670.3,0,0,0
670.4,0,0,0
670.5,0,0,0
670.6,0,0,0
670.7,0,0,0
670.8,0,0,0
670.9,0,0,0
671,0,0,0
671.1,0,0,0
671.2,0,0,0
671.3,0,0,0
671.4,0,0,0
671.5,0,0,0
671.6,0,0,0
671.7,0,0,0
671.8,0,0,0
671.9,0,0,0
672,0,0,0
672.1,0,0,0
672.2,0,0,0
672.3,0,0,0
672.4,83133,60717,4210
672.5,87019,36826,7972
672.6,154500,103797,9144
672.7,165138,83164,14642
672.8,77211,50894,4333
672.9,0,0,0
673,0,0,0
673.1,0,0,0
673.2,0,0,0
673.3,0,0,0
673.4,0,0,0
673.5,0,0,0
673.6,0,0,0
673.7,0,0,0
673.8,0,0,0
673.9,0,0,0
674,0,0,0
674.1,0,0,0
674.2,0,0,0
674.3,0,0,0
674.4,0,0,0
674.5,0,0,0
674.6,0,0,0
674.7,0,0,0
674.8,0,0,0
674.9,0,0,0
675,0,0,0
675.1,0,0,0
675.2,0,0,0
675.3,0,0,0
675.4,198289,123221,13076
675.5,326099,183558,25056
675.6,32318,23270,886
675.7,0,0,0
675.8,0,0,0
675.9,0,0,0
676,0,0,0
676.1,0,0,0
676.2,0,0,0
676.3,0,0,0
676.4,0,0,0
676.5,0,0,0
676.6,0,0,0
676.7,0,0,0
676.8,0,0,0
676.9,0,0,0
677,0,0,0
677.1,0,0,0
677.2,0,0,0
677.3,0,0,0
677.4,0,0,0
677.5,0,0,0
677.6,0,0,0
677.7,0,0,0
677.8,0,0,0
677.9,0,0,0
678,0,0,0
678.1,0,0,0
678.2,0,0,0
678.3,0,0,0
678.4,0,0,0
678.5,0,0,0
678.6,0,0,0
678.7,0,0,0
678.8,0,0,0
678.9,0,0,0
679,0,0,0
679.1,0,0,0
679.2,0,0,0
679.3,0,0,0
679.4,101313,67439,6251
679.5,102891,60559,6889
679.6,129394,76614,9846
679.7,175285,95529,13531
679.8,57571,36034,3541
679.9,0,0,0
680,0,0,0
680.1,0,0,0
680.2,0,0,0
680.3,0,0,0
680.4,0,0,0
680.5,0,0,0
680.6,0,0,0
680.7,0,0,0
680.8,0,0,0
680.9,0,0,0
681,0,0,0
681.1,0,0,0
681.2,0,0,0
681.3,0,0,0
681.4,0,0,0
681.5,0,0,0
681.6,0,0,0
681.7,0,0,0
681.8,0,0,0
681.9,0,0,0
682,0,0,0
682.1,0,0,0
682.2,0,0,0
682.3,0,0,0
682.4,0,0,0
682.5,0,0,0
682.6,0,0,0
682.7,0,0,0
682.8,0,0,0
682.9,0,0,0
683,0,0,0
683.1,0,0,0
683.2,0,0,0
683.3,0,0,0
683.4,0,0,0
683.5,0,0,0
683.6,0,0,0
683.7,0,0,0
683.8,0,0,0
683.9,0,0,0
684,0,0,0
684.1,0,0,0
684.2,0,0,0
684.3,0,0,0
684.4,0,0,0
684.5,0,0,0
684.6,0,0,0
684.7,0,0,0
684.8,0,0,0
684.9,0,0,0
685,0,0,0
685.1,0,0,0
685.2,0,0,0
685.3,0,0,0
685.4,178741,105445,12498
685.5,258762,149477,19147
685.6,122846,77506,8038
685.7,0,0,0
685.8,0,0,0
685.9,0,0,0
686,0,0,0
686.1,0,0,0
686.2,0,0,0
686.3,0,0,0
686.4,0,0,0
686.5,0,0,0
686.6,0,0,0
686.7,0,0,0
686.8,0,0,0
686.9,0,0,0
687,0,0,0
687.1,0,0,0
687.2,0,0,0
687.3,0,0,0
687.4,0,0,0
687.5,0,0,0
687.6,0,0,0
687.7,0,0,0
687.8,0,0,0
687.9,0,0,0
688,0,0,0
688.1,0,0,0
688.2,0,0,0
688.3,0,0,0
688.4,0,0,0
688.5,0,0,0
688.6,0,0,0
688.7,0,0,0
688.8,0,0,0
688.9,0,0,0
689,0,0,0
689.1,0,0,0
689.2,0,0,0
689.3,0,0,0
689.4,0,0,0
689.5,0,0,0
689.6,0,0,0
689.7,0,0,0
689.8,0,0,0
689.9,0,0,0
690,0,0,0
690.1,0,0,0
690.2,0,0,0
690.3,0,0,0
690.4,192459,116007,13190
690.5,312489,173694,24339
690.6,52839,38560,2382
690.7,0,0,0
690.8,0,0,0
690.9,0,0,0
691,0,0,0
691.1,0,0,0
691.2,0,0,0
691.3,0,0,0
691.4,0,0,0
691.5,0,0,0
691.6,0,0,0
691.7,0,0,0
691.8,0,0,0
691.9,0,0,0
692,0,0,0
692.1,0,0,0
692.2,0,0,0
692.3,0,0,0
692.4,0,0,0
692.5,0,0,0
692.6,0,0,0
692.7,0,0,0
692.8,0,0,0
692.9,0,0,0
693,0,0,0
693.1,0,0,0
693.2,0,0,0
693.3,0,0,0
693.4,0,0,0
693.5,0,0,0
693.6,0,0,0
693.7,0,0,0
693.8,0,0,0
693.9,0,0,0
694,0,0,0
694.1,0,0,0
694.2,0,0,0
694.3,0,0,0
694.4,0,0,0
694.5,0,0,0
694.6,0,0,0
694.7,0,0,0
694.8,0,0,0
694.9,0,0,0
695,0,0,0
695.1,0,0,0
695.2,0,0,0
695.3,0,0,0
695.4,175640,104508,11798
695.5,304073,172389,23655
695.6,78207,52767,3811
695.7,0,0,0
